Period,DUID,Delta,Contract
2021-02-28,MANSLR1,1.3761840570870305,Ex-post DWA
2021-03-31,MANSLR1,1.5968815721453566,Ex-post DWA
2021-04-30,MANSLR1,1.1735595683925126,Ex-post DWA
2021-05-31,MANSLR1,0.5124015356919074,Ex-post DWA
2021-06-30,MANSLR1,0.7939902485958044,Ex-post DWA
2021-07-31,MANSLR1,1.1048908544837417,Ex-post DWA
2021-08-31,MANSLR1,2.2783423658957673,Ex-post DWA
2021-09-30,MANSLR1,6.375782998505915,Ex-post DWA
2021-10-31,MANSLR1,15.69270263109204,Ex-post DWA
2021-11-30,MANSLR1,3.9516619657900165,Ex-post DWA
2021-12-31,MANSLR1,5.103302253721793,Ex-post DWA
2022-01-31,MANSLR1,9.30589408744909,Ex-post DWA
2022-02-28,MANSLR1,9.922315107009155,Ex-post DWA
2022-03-31,MANSLR1,9.286529776141379,Ex-post DWA
2022-04-30,MANSLR1,32.66450882366465,Ex-post DWA
2022-05-31,MANSLR1,2.1885285784665314,Ex-post DWA
2022-06-30,MANSLR1,-3.0227374434342664,Ex-post DWA
2022-07-31,MANSLR1,-3.8616651972652676,Ex-post DWA
2022-08-31,MANSLR1,7.573316851943261,Ex-post DWA
2022-09-30,MANSLR1,27.401774425787863,Ex-post DWA
2022-10-31,MANSLR1,35.360407027108096,Ex-post DWA
2022-11-30,MANSLR1,27.141714167195545,Ex-post DWA
2022-12-31,MANSLR1,32.47659904781157,Ex-post DWA
2023-01-31,MANSLR1,25.70141603319935,Ex-post DWA
2023-02-28,MANSLR1,12.131481744035938,Ex-post DWA
2023-03-31,MANSLR1,3.6536390698285004,Ex-post DWA
2023-04-30,MANSLR1,16.895137920665036,Ex-post DWA
2023-05-31,MANSLR1,3.226422612492783,Ex-post DWA
2023-06-30,MANSLR1,5.182953150925805,Ex-post DWA
2023-07-31,MANSLR1,13.061072106177711,Ex-post DWA
2023-08-31,MANSLR1,11.786824854849243,Ex-post DWA
2023-09-30,MANSLR1,30.26716297425956,Ex-post DWA
2023-10-31,MANSLR1,35.35211658833977,Ex-post DWA
2023-11-30,MANSLR1,25.751802123645533,Ex-post DWA
2023-12-31,MANSLR1,20.820167914208213,Ex-post DWA
2024-01-31,MANSLR1,21.15065906799982,Ex-post DWA
2024-02-29,MANSLR1,18.941680774744682,Ex-post DWA
2024-03-31,MANSLR1,13.566876760968917,Ex-post DWA
2024-04-30,MANSLR1,21.25752308449664,Ex-post DWA
2024-05-31,MANSLR1,37.433977955890015,Ex-post DWA
2024-06-30,MANSLR1,8.004699376458191,Ex-post DWA
2024-07-31,MANSLR1,8.375952462819079,Ex-post DWA
2024-08-31,MANSLR1,23.033938496442616,Ex-post DWA
2024-09-30,MANSLR1,36.77072210892797,Ex-post DWA
2024-10-31,MANSLR1,30.81817045505629,Ex-post DWA
2024-11-30,MANSLR1,56.41242635514138,Ex-post DWA
2024-12-31,MANSLR1,111.54840487576047,Ex-post DWA
2020-01-31,MOREESF1,36.256199607821486,Ex-post DWA
2020-02-29,MOREESF1,3.034753352045854,Ex-post DWA
2020-03-31,MOREESF1,-0.015085926068771016,Ex-post DWA
2020-04-30,MOREESF1,-1.1362837159696042,Ex-post DWA
2020-05-31,MOREESF1,-0.6661717785291899,Ex-post DWA
2020-06-30,MOREESF1,3.410045196501848,Ex-post DWA
2020-07-31,MOREESF1,0.7778833134760603,Ex-post DWA
2020-08-31,MOREESF1,2.014247056396613,Ex-post DWA
