Region,Date,Spread type,Price spread,High start time,Low start time
SA,2022-05-16,Overnight-morning,118.10874685185178,,
SA,2022-05-16,Evening price,241.01660216666667,,
SA,2022-05-17,High-low perfect (2hr),10982.730409583331,,
SA,2022-05-17,High-low contiguous (2hr),9943.405323333332,06:30:00,13:15:00
SA,2022-05-17,High-low perfect (4hr),5660.3866414583335,,
SA,2022-05-17,High-low contiguous (4hr),5588.911274791667,06:25:00,11:05:00
SA,2022-05-17,Day-evening,-151.80186088095246,,
SA,2022-05-17,Overnight-morning,6600.552462685187,,
SA,2022-05-17,Evening price,335.51362316666666,,
SA,2022-05-18,High-low perfect (2hr),740.0223387499999,,
SA,2022-05-18,High-low contiguous (2hr),672.5424079166667,06:25:00,12:25:00
SA,2022-05-18,High-low perfect (4hr),539.5181602083334,,
SA,2022-05-18,High-low contiguous (4hr),480.7349654166667,04:40:00,11:20:00
SA,2022-05-18,Day-evening,211.29797102380957,,
SA,2022-05-18,Overnight-morning,267.05672814814807,,
SA,2022-05-18,Evening price,344.79368400000004,,
SA,2022-05-19,High-low perfect (2hr),448.45557999999994,,
SA,2022-05-19,High-low contiguous (2hr),341.94766874999993,12:30:00,10:05:00
SA,2022-05-19,High-low perfect (4hr),310.2924660416666,,
SA,2022-05-19,High-low contiguous (4hr),177.66646770833333,13:20:00,08:30:00
SA,2022-05-19,Day-evening,84.7229900000001,,
SA,2022-05-19,Overnight-morning,90.36428925925921,,
SA,2022-05-19,Evening price,356.0062016666667,,
SA,2022-05-20,High-low perfect (2hr),444.41151791666675,,
SA,2022-05-20,High-low contiguous (2hr),426.11332791666666,16:40:00,10:00:00
SA,2022-05-20,High-low perfect (4hr),368.2562629166666,,
SA,2022-05-20,High-low contiguous (4hr),306.01286833333336,16:15:00,09:15:00
SA,2022-05-20,Day-evening,209.8438210000001,,
SA,2022-05-20,Overnight-morning,102.75267351851858,,
SA,2022-05-20,Evening price,301.51628516666676,,
SA,2022-05-21,High-low perfect (2hr),427.88234958333334,,
SA,2022-05-21,High-low contiguous (2hr),416.54240708333333,16:20:00,12:15:00
SA,2022-05-21,High-low perfect (4hr),372.519555625,,
SA,2022-05-21,High-low contiguous (4hr),337.56893,16:10:00,10:55:00
SA,2022-05-21,Day-evening,267.20185923809527,,
SA,2022-05-21,Overnight-morning,32.8310078703704,,
SA,2022-05-21,Evening price,314.1045115,,
SA,2022-05-22,High-low perfect (2hr),198.35062125,,
SA,2022-05-22,High-low contiguous (2hr),170.48290458333335,16:50:00,13:00:00
SA,2022-05-22,High-low perfect (4hr),147.560291875,,
SA,2022-05-22,High-low contiguous (4hr),121.99158958333336,16:00:00,11:05:00
SA,2022-05-22,Day-evening,86.22890692857155,,
SA,2022-05-22,Overnight-morning,7.096375833333383,,
SA,2022-05-22,Evening price,325.4418846666668,,
SA,2022-05-23,High-low perfect (2hr),222.8878683333334,,
SA,2022-05-23,High-low contiguous (2hr),204.37836999999996,15:40:00,02:35:00
SA,2022-05-23,High-low perfect (4hr),171.23340333333326,,
SA,2022-05-23,High-low contiguous (4hr),141.62121500000003,14:50:00,01:05:00
SA,2022-05-23,Day-evening,64.9123750476191,,
SA,2022-05-23,Overnight-morning,81.82947212962966,,
SA,2022-05-23,Evening price,370.65830600000004,,
SA,2022-05-24,High-low perfect (2hr),433.30933375,,
SA,2022-05-24,High-low contiguous (2hr),425.73220791666665,15:55:00,10:40:00
SA,2022-05-24,High-low perfect (4hr),402.20536000000004,,
SA,2022-05-24,High-low contiguous (4hr),379.25785291666665,15:10:00,10:15:00
SA,2022-05-24,Day-evening,262.44875666666667,,
SA,2022-05-24,Overnight-morning,44.18622675925923,,
SA,2022-05-24,Evening price,313.6299358333333,,
SA,2022-05-25,High-low perfect (2hr),303.7764929166667,,
SA,2022-05-25,High-low contiguous (2hr),279.21441749999997,17:55:00,03:10:00
SA,2022-05-25,High-low perfect (4hr),269.2555347916667,,
SA,2022-05-25,High-low contiguous (4hr),261.6345639583333,17:20:00,02:10:00
SA,2022-05-25,Day-evening,86.9301614761905,,
SA,2022-05-25,Overnight-morning,55.61577111111109,,
SA,2022-05-25,Evening price,349.8815535,,
SA,2022-05-26,High-low perfect (2hr),1586.9483954166667,,
SA,2022-05-26,High-low contiguous (2hr),1244.9345070833335,16:35:00,13:30:00
SA,2022-05-26,High-low perfect (4hr),844.1093410416667,,
SA,2022-05-26,High-low contiguous (4hr),660.4466035416666,16:45:00,11:50:00
SA,2022-05-26,Day-evening,466.93549240476216,,
SA,2022-05-26,Overnight-morning,154.70651111111107,,
SA,2022-05-26,Evening price,793.4773821666669,,
SA,2022-05-27,High-low perfect (2hr),176.91250375000004,,
SA,2022-05-27,High-low contiguous (2hr),105.43512083333337,16:25:00,01:00:00
SA,2022-05-27,High-low perfect (4hr),132.47344854166658,,
SA,2022-05-27,High-low contiguous (4hr),80.50348916666667,16:25:00,00:30:00
SA,2022-05-27,Day-evening,55.13186690476192,,
SA,2022-05-27,Overnight-morning,55.37377518518531,,
SA,2022-05-27,Evening price,429.54138083333333,,
SA,2022-05-28,High-low perfect (2hr),152.6103779166667,,
SA,2022-05-28,High-low contiguous (2hr),104.66806833333334,20:20:00,13:25:00
SA,2022-05-28,High-low perfect (4hr),111.13642770833337,,
SA,2022-05-28,High-low contiguous (4hr),81.47407687499998,18:50:00,11:15:00
SA,2022-05-28,Day-evening,57.53170711904755,,
SA,2022-05-28,Overnight-morning,6.754584166666689,,
SA,2022-05-28,Evening price,371.87935116666665,,
SA,2022-05-29,High-low perfect (2hr),431.72050500000006,,
SA,2022-05-29,High-low contiguous (2hr),423.2942095833334,16:40:00,11:45:00
SA,2022-05-29,High-low perfect (4hr),354.0707354166667,,
SA,2022-05-29,High-low contiguous (4hr),331.80430333333334,00:30:00,10:20:00
SA,2022-05-29,Day-evening,205.87973135714284,,
SA,2022-05-29,Overnight-morning,18.9889755555555,,
SA,2022-05-29,Evening price,345.36022016666664,,
SA,2022-05-30,High-low perfect (2hr),633.1765370833333,,
SA,2022-05-30,High-low contiguous (2hr),582.3934883333334,09:35:00,03:30:00
SA,2022-05-30,High-low perfect (4hr),532.1808027083333,,
SA,2022-05-30,High-low contiguous (4hr),510.8804410416666,09:10:00,01:35:00
SA,2022-05-30,Day-evening,-92.04173595238103,,
SA,2022-05-30,Overnight-morning,215.56173453703695,,
SA,2022-05-30,Evening price,358.01567,,
SA,2022-05-31,High-low perfect (2hr),529.5906491666667,,
SA,2022-05-31,High-low contiguous (2hr),477.22802999999993,18:30:00,13:15:00
SA,2022-05-31,High-low perfect (4hr),463.32842124999996,,
SA,2022-05-31,High-low contiguous (4hr),457.82586020833327,16:40:00,11:15:00
SA,2022-05-31,Day-evening,340.05160819047614,,
SA,2022-05-31,Overnight-morning,143.65529444444445,,
SA,2022-05-31,Evening price,330.7659386666666,,
SA,2022-06-01,High-low perfect (2hr),793.7886674999999,,
SA,2022-06-01,High-low contiguous (2hr),653.3763579166666,16:15:00,01:55:00
SA,2022-06-01,High-low perfect (4hr),668.4918216666666,,
SA,2022-06-01,High-low contiguous (4hr),635.4421139583334,17:05:00,01:35:00
SA,2022-06-01,Day-evening,283.2361610714285,,
SA,2022-06-01,Overnight-morning,176.40188555555565,,
SA,2022-06-01,Evening price,672.2485166666665,,
SA,2022-06-02,High-low perfect (2hr),1252.5391466666665,,
SA,2022-06-02,High-low contiguous (2hr),1180.9747366666666,16:30:00,22:00:00
SA,2022-06-02,High-low perfect (4hr),829.8850912500002,,
SA,2022-06-02,High-low contiguous (4hr),661.9152402083334,16:35:00,10:40:00
SA,2022-06-02,Day-evening,532.1645052857144,,
SA,2022-06-02,Overnight-morning,305.82524509259264,,
SA,2022-06-02,Evening price,1011.2672701666668,,
SA,2022-06-03,High-low perfect (2hr),433.95907374999996,,
SA,2022-06-03,High-low contiguous (2hr),366.4985495833333,06:40:00,13:50:00
SA,2022-06-03,High-low perfect (4hr),361.57634979166664,,
SA,2022-06-03,High-low contiguous (4hr),314.197255,05:35:00,12:10:00
SA,2022-06-03,Day-evening,107.728379547619,,
SA,2022-06-03,Overnight-morning,52.35936046296291,,
SA,2022-06-03,Evening price,295.8643413333333,,
SA,2022-06-04,High-low perfect (2hr),459.7690783333333,,
SA,2022-06-04,High-low contiguous (2hr),422.8355441666667,16:50:00,10:30:00
SA,2022-06-04,High-low perfect (4hr),423.9860379166667,,
SA,2022-06-04,High-low contiguous (4hr),365.4930797916667,04:55:00,09:25:00
SA,2022-06-04,Day-evening,285.15109176190475,,
SA,2022-06-04,Overnight-morning,141.56146564814821,,
SA,2022-06-04,Evening price,233.56179866666665,,
SA,2022-06-05,High-low perfect (2hr),1565.4546541666666,,
SA,2022-06-05,High-low contiguous (2hr),1499.1322791666666,17:55:00,11:50:00
SA,2022-06-05,High-low perfect (4hr),992.1414831249999,,
SA,2022-06-05,High-low contiguous (4hr),951.5265793749999,16:55:00,10:00:00
SA,2022-06-05,Day-evening,702.3335158571427,,
SA,2022-06-05,Overnight-morning,-96.12764777777775,,
SA,2022-06-05,Evening price,738.2002463333332,,
SA,2022-06-06,High-low perfect (2hr),1130.6678091666668,,
SA,2022-06-06,High-low contiguous (2hr),1034.0769270833334,04:45:00,10:45:00
SA,2022-06-06,High-low perfect (4hr),747.4569383333334,,
SA,2022-06-06,High-low contiguous (4hr),699.1714987500001,04:50:00,10:25:00
SA,2022-06-06,Day-evening,262.30875466666663,,
SA,2022-06-06,Overnight-morning,492.56184703703707,,
SA,2022-06-06,Evening price,366.30388966666663,,
SA,2022-06-07,High-low perfect (2hr),511.8807970833334,,
SA,2022-06-07,High-low contiguous (2hr),406.0897833333333,17:50:00,13:05:00
SA,2022-06-07,High-low perfect (4hr),438.479249375,,
SA,2022-06-07,High-low contiguous (4hr),351.72426479166666,17:20:00,02:20:00
SA,2022-06-07,Day-evening,256.3268684285715,,
SA,2022-06-07,Overnight-morning,48.01572074074076,,
SA,2022-06-07,Evening price,430.9250703333334,,
SA,2022-06-08,High-low perfect (2hr),418.0660708333332,,
SA,2022-06-08,High-low contiguous (2hr),369.8881341666667,18:10:00,12:10:00
SA,2022-06-08,High-low perfect (4hr),354.69487083333337,,
SA,2022-06-08,High-low contiguous (4hr),343.072699375,16:45:00,10:35:00
SA,2022-06-08,Day-evening,269.38789364285725,,
SA,2022-06-08,Overnight-morning,101.95703675925927,,
SA,2022-06-08,Evening price,603.2791723333335,,
SA,2022-06-09,High-low perfect (2hr),324.35277291666665,,
SA,2022-06-09,High-low contiguous (2hr),263.85368041666663,16:05:00,03:55:00
SA,2022-06-09,High-low perfect (4hr),258.6053320833333,,
SA,2022-06-09,High-low contiguous (4hr),183.94681708333337,16:20:00,02:35:00
SA,2022-06-09,Day-evening,104.99407392857137,,
SA,2022-06-09,Overnight-morning,66.07319379629627,,
SA,2022-06-09,Evening price,375.8265633333333,,
SA,2022-06-10,High-low perfect (2hr),668.2416045833334,,
SA,2022-06-10,High-low contiguous (2hr),516.3284600000001,22:00:00,03:10:00
SA,2022-06-10,High-low perfect (4hr),557.2635354166666,,
SA,2022-06-10,High-low contiguous (4hr),452.7634183333334,17:20:00,02:10:00
SA,2022-06-10,Day-evening,202.05862638095238,,
SA,2022-06-10,Overnight-morning,77.54507314814808,,
SA,2022-06-10,Evening price,454.24241316666667,,
SA,2022-06-11,High-low perfect (2hr),447.27995458333334,,
SA,2022-06-11,High-low contiguous (2hr),349.28755458333336,17:35:00,12:20:00
SA,2022-06-11,High-low perfect (4hr),366.14014770833336,,
SA,2022-06-11,High-low contiguous (4hr),309.60100604166666,17:20:00,10:45:00
SA,2022-06-11,Day-evening,174.97058057142857,,
SA,2022-06-11,Overnight-morning,12.435207870370334,,
SA,2022-06-11,Evening price,325.561097,,
SA,2022-06-12,High-low perfect (2hr),1647.5805679166665,,
SA,2022-06-12,High-low contiguous (2hr),1480.3323137500001,22:00:00,11:35:00
SA,2022-06-12,High-low perfect (4hr),1149.479515,,
SA,2022-06-12,High-low contiguous (4hr),984.4306220833333,19:40:00,10:35:00
SA,2022-06-12,Day-evening,400.3315795952381,,
SA,2022-06-12,Overnight-morning,-313.88049425925936,,
SA,2022-06-12,Evening price,658.5512756666667,,
SA,2022-06-13,High-low perfect (2hr),3752.0847995833337,,
SA,2022-06-13,High-low contiguous (2hr),3285.0480599999996,17:30:00,19:40:00
SA,2022-06-13,High-low perfect (4hr),2152.134743125,,
SA,2022-06-13,High-low contiguous (4hr),1670.6855702083333,14:45:00,19:35:00
SA,2022-06-13,Day-evening,1200.7878212380951,,
SA,2022-06-13,Overnight-morning,-216.84952990740743,,
SA,2022-06-13,Evening price,1541.9033251666665,,
SA,2022-06-14,High-low perfect (2hr),367.866355,,
SA,2022-06-14,High-low contiguous (2hr),338.86404374999995,08:45:00,13:35:00
SA,2022-06-14,High-low perfect (4hr),341.24063291666664,,
SA,2022-06-14,High-low contiguous (4hr),320.3218377083333,06:55:00,11:40:00
SA,2022-06-14,Day-evening,140.54249264285713,,
SA,2022-06-14,Overnight-morning,30.669095648148158,,
SA,2022-06-14,Evening price,184.76473049999998,,
SA,2022-06-15,High-low perfect (2hr),346.33228291666666,,
SA,2022-06-15,High-low contiguous (2hr),332.51707416666665,19:45:00,02:35:00
SA,2022-06-15,High-low perfect (4hr),340.8933979166667,,
SA,2022-06-15,High-low contiguous (4hr),316.838615625,18:20:00,00:35:00
SA,2022-06-15,Day-evening,119.27533940476192,,
SA,2022-06-15,Overnight-morning,89.14359601851855,,
SA,2022-06-15,Evening price,280.4704233333333,,
SA,2022-06-16,High-low perfect (2hr),149.145,,
SA,2022-06-16,High-low contiguous (2hr),146.515,19:30:00,11:00:00
SA,2022-06-16,High-low perfect (4hr),141.93625,,
SA,2022-06-16,High-low contiguous (4hr),140.39624999999998,17:20:00,11:00:00
SA,2022-06-16,Day-evening,100.46500000000006,,
SA,2022-06-16,Overnight-morning,47.689444444444405,,
SA,2022-06-16,Evening price,296.3550000000001,,
SA,2022-06-17,High-low perfect (2hr),149.145,,
SA,2022-06-17,High-low contiguous (2hr),146.51500000000001,19:25:00,11:00:00
SA,2022-06-17,High-low perfect (4hr),141.93625,,
SA,2022-06-17,High-low contiguous (4hr),139.11187291666664,17:45:00,11:00:00
SA,2022-06-17,Day-evening,93.54362364285717,,
SA,2022-06-17,Overnight-morning,49.33079416666672,,
SA,2022-06-17,Evening price,287.42210316666666,,
SA,2022-06-18,High-low perfect (2hr),230.7425,,
SA,2022-06-18,High-low contiguous (2hr),224.005,17:30:00,10:30:00
SA,2022-06-18,High-low perfect (4hr),214.03625,,
SA,2022-06-18,High-low contiguous (4hr),211.95625,17:30:00,10:30:00
SA,2022-06-18,Day-evening,181.6881897619048,,
SA,2022-06-18,Overnight-morning,-23.058474166666628,,
SA,2022-06-18,Evening price,284.454,,
SA,2022-06-19,High-low perfect (2hr),223.81685875,,
SA,2022-06-19,High-low contiguous (2hr),209.96625166666666,17:05:00,10:30:00
SA,2022-06-19,High-low perfect (4hr),194.64958437500002,,
SA,2022-06-19,High-low contiguous (4hr),194.18437166666664,17:25:00,10:30:00
SA,2022-06-19,Day-evening,160.01787069047623,,
SA,2022-06-19,Overnight-morning,-12.899771666666709,,
SA,2022-06-19,Evening price,263.13957366666665,,
SA,2022-06-20,High-low perfect (2hr),154.23956416666667,,
SA,2022-06-20,High-low contiguous (2hr),149.08235791666667,16:30:00,11:00:00
SA,2022-06-20,High-low perfect (4hr),147.26476729166666,,
SA,2022-06-20,High-low contiguous (4hr),147.080238125,17:20:00,11:00:00
SA,2022-06-20,Day-evening,120.14122571428575,,
SA,2022-06-20,Overnight-morning,17.210984074074048,,
SA,2022-06-20,Evening price,296.3550000000001,,
SA,2022-06-21,High-low perfect (2hr),103.26040541666669,,
SA,2022-06-21,High-low contiguous (2hr),96.69165541666666,06:00:00,12:00:00
SA,2022-06-21,High-low perfect (4hr),98.86936937499999,,
SA,2022-06-21,High-low contiguous (4hr),95.64207770833332,16:35:00,11:00:00
SA,2022-06-21,Day-evening,65.66333011904766,,
SA,2022-06-21,Overnight-morning,43.50111111111113,,
SA,2022-06-21,Evening price,300.0,,
SA,2022-06-22,High-low perfect (2hr),102.6525,,
SA,2022-06-22,High-low contiguous (2hr),96.36249999999998,06:00:00,11:00:00
SA,2022-06-22,High-low perfect (4hr),98.56541666666666,,
SA,2022-06-22,High-low contiguous (4hr),94.85875000000001,16:55:00,11:00:00
SA,2022-06-22,Day-evening,65.03295678571428,,
SA,2022-06-22,Overnight-morning,40.72333333333336,,
SA,2022-06-22,Evening price,299.81724249999996,,
SA,2022-06-23,High-low perfect (2hr),518.57375125,,
SA,2022-06-23,High-low contiguous (2hr),498.51434375,16:55:00,12:05:00
SA,2022-06-23,High-low perfect (4hr),482.36077916666665,,
SA,2022-06-23,High-low contiguous (4hr),427.1785522916666,16:20:00,11:25:00
SA,2022-06-23,Day-evening,336.86796364285715,,
SA,2022-06-23,Overnight-morning,222.8093275925926,,
SA,2022-06-23,Evening price,323.51497066666667,,
SA,2022-06-24,High-low perfect (2hr),524.7655695833333,,
SA,2022-06-24,High-low contiguous (2hr),517.5684541666667,17:05:00,00:30:00
SA,2022-06-24,High-low perfect (4hr),500.2916945833333,,
SA,2022-06-24,High-low contiguous (4hr),476.46999604166666,16:15:00,00:30:00
SA,2022-06-24,Day-evening,102.22087697619048,,
SA,2022-06-24,Overnight-morning,234.49960648148146,,
SA,2022-06-24,Evening price,429.8569156666666,,
SA,2022-06-25,High-low perfect (2hr),442.24993291666664,,
SA,2022-06-25,High-low contiguous (2hr),399.8466616666666,05:25:00,11:55:00
SA,2022-06-25,High-low perfect (4hr),407.90695624999995,,
SA,2022-06-25,High-low contiguous (4hr),384.43311812499996,04:55:00,10:45:00
SA,2022-06-25,Day-evening,285.78491307142855,,
SA,2022-06-25,Overnight-morning,30.07600824074069,,
SA,2022-06-25,Evening price,317.9427328333333,,
SA,2022-06-26,High-low perfect (2hr),392.12758583333334,,
SA,2022-06-26,High-low contiguous (2hr),291.408675,16:40:00,13:55:00
SA,2022-06-26,High-low perfect (4hr),314.92005083333333,,
SA,2022-06-26,High-low contiguous (4hr),218.36902395833332,16:40:00,01:50:00
SA,2022-06-26,Day-evening,142.92090483333337,,
SA,2022-06-26,Overnight-morning,72.195214537037,,
SA,2022-06-26,Evening price,355.27945733333337,,
SA,2022-06-27,High-low perfect (2hr),1150.6853141666666,,
SA,2022-06-27,High-low contiguous (2hr),1115.0445245833332,16:40:00,03:05:00
SA,2022-06-27,High-low perfect (4hr),713.6790414583334,,
SA,2022-06-27,High-low contiguous (4hr),686.3276652083332,16:20:00,01:45:00
SA,2022-06-27,Day-evening,540.121264595238,,
SA,2022-06-27,Overnight-morning,75.28188398148154,,
SA,2022-06-27,Evening price,919.8918748333332,,
SA,2022-06-28,High-low perfect (2hr),334.79032416666666,,
SA,2022-06-28,High-low contiguous (2hr),318.4116670833333,16:35:00,13:35:00
SA,2022-06-28,High-low perfect (4hr),261.49385562500004,,
SA,2022-06-28,High-low contiguous (4hr),246.79518958333335,16:25:00,11:35:00
SA,2022-06-28,Day-evening,197.0657718809524,,
SA,2022-06-28,Overnight-morning,53.30618824074071,,
SA,2022-06-28,Evening price,475.8025328333334,,
SA,2022-06-29,High-low perfect (2hr),570.86120125,,
SA,2022-06-29,High-low contiguous (2hr),519.8550308333333,14:30:00,03:20:00
SA,2022-06-29,High-low perfect (4hr),481.3342754166666,,
SA,2022-06-29,High-low contiguous (4hr),455.4042835416667,13:00:00,01:20:00
SA,2022-06-29,Day-evening,-6.632823166666753,,
SA,2022-06-29,Overnight-morning,153.17154916666672,,
SA,2022-06-29,Evening price,448.3263435,,
SA,2022-06-30,High-low perfect (2hr),824.4142795833335,,
SA,2022-06-30,High-low contiguous (2hr),801.05357875,17:15:00,11:45:00
SA,2022-06-30,High-low perfect (4hr),625.28925,,
SA,2022-06-30,High-low contiguous (4hr),598.1535375,17:05:00,11:05:00
SA,2022-06-30,Day-evening,424.9096542857142,,
SA,2022-06-30,Overnight-morning,-10.686423703703667,,
SA,2022-06-30,Evening price,537.71003,,
SA,2022-07-01,High-low perfect (2hr),283.67848999999995,,
SA,2022-07-01,High-low contiguous (2hr),222.3156075,15:40:00,01:55:00
SA,2022-07-01,High-low perfect (4hr),236.74113312499992,,
SA,2022-07-01,High-low contiguous (4hr),168.21923520833326,15:35:00,01:05:00
SA,2022-07-01,Day-evening,18.26946714285714,,
SA,2022-07-01,Overnight-morning,20.967439444444437,,
SA,2022-07-01,Evening price,494.3582883333333,,
SA,2022-07-02,High-low perfect (2hr),391.16955458333337,,
SA,2022-07-02,High-low contiguous (2hr),308.9359916666666,04:55:00,12:40:00
SA,2022-07-02,High-low perfect (4hr),317.8543977083334,,
SA,2022-07-02,High-low contiguous (4hr),290.52611270833336,04:50:00,11:10:00
SA,2022-07-02,Day-evening,132.60821726190488,,
SA,2022-07-02,Overnight-morning,66.34924222222213,,
SA,2022-07-02,Evening price,425.50181416666675,,
SA,2022-07-03,High-low perfect (2hr),407.08624958333337,,
SA,2022-07-03,High-low contiguous (2hr),393.10862125,16:20:00,12:50:00
SA,2022-07-03,High-low perfect (4hr),363.5648177083334,,
SA,2022-07-03,High-low contiguous (4hr),344.9666220833333,16:15:00,10:30:00
SA,2022-07-03,Day-evening,276.6949196428571,,
SA,2022-07-03,Overnight-morning,-26.3834516666667,,
SA,2022-07-03,Evening price,351.32441583333326,,
SA,2022-07-04,High-low perfect (2hr),414.03335416666664,,
SA,2022-07-04,High-low contiguous (2hr),408.84225166666664,16:30:00,02:45:00
SA,2022-07-04,High-low perfect (4hr),381.01031958333334,,
SA,2022-07-04,High-low contiguous (4hr),341.92670895833334,16:20:00,01:40:00
SA,2022-07-04,Day-evening,228.59783940476183,,
SA,2022-07-04,Overnight-morning,174.40991250000008,,
SA,2022-07-04,Evening price,333.2307816666666,,
SA,2022-07-05,High-low perfect (2hr),735.2530495833333,,
SA,2022-07-05,High-low contiguous (2hr),710.2649179166667,16:55:00,02:50:00
SA,2022-07-05,High-low perfect (4hr),634.508080625,,
SA,2022-07-05,High-low contiguous (4hr),578.9174510416666,16:50:00,01:35:00
SA,2022-07-05,Day-evening,411.78458407142864,,
SA,2022-07-05,Overnight-morning,132.61190712962966,,
SA,2022-07-05,Evening price,563.5066088333334,,
SA,2022-07-06,High-low perfect (2hr),715.17064,,
SA,2022-07-06,High-low contiguous (2hr),664.7569458333334,17:20:00,12:25:00
SA,2022-07-06,High-low perfect (4hr),589.2756458333333,,
SA,2022-07-06,High-low contiguous (4hr),561.3827181249999,16:45:00,11:10:00
SA,2022-07-06,Day-evening,422.8024214999999,,
SA,2022-07-06,Overnight-morning,41.09869796296283,,
SA,2022-07-06,Evening price,677.7491006666665,,
SA,2022-07-07,High-low perfect (2hr),2207.2010575,,
SA,2022-07-07,High-low contiguous (2hr),1186.3091858333332,06:50:00,12:15:00
SA,2022-07-07,High-low perfect (4hr),1198.085658125,,
SA,2022-07-07,High-low contiguous (4hr),617.5362610416666,06:35:00,12:15:00
SA,2022-07-07,Day-evening,126.71909885714291,,
SA,2022-07-07,Overnight-morning,456.5699891666667,,
SA,2022-07-07,Evening price,469.5988793333334,,
SA,2022-07-08,High-low perfect (2hr),5440.810034583333,,
SA,2022-07-08,High-low contiguous (2hr),5384.626115416666,07:15:00,13:10:00
SA,2022-07-08,High-low perfect (4hr),2874.9652656250005,,
SA,2022-07-08,High-low contiguous (4hr),2786.1358558333336,05:15:00,11:30:00
SA,2022-07-08,Day-evening,165.75464723809523,,
SA,2022-07-08,Overnight-morning,2923.4383309259256,,
SA,2022-07-08,Evening price,532.6010678333333,,
SA,2022-07-09,High-low perfect (2hr),486.40993625,,
SA,2022-07-09,High-low contiguous (2hr),385.54121291666667,08:10:00,13:15:00
SA,2022-07-09,High-low perfect (4hr),378.8256695833333,,
SA,2022-07-09,High-low contiguous (4hr),249.78148499999998,06:10:00,11:30:00
SA,2022-07-09,Day-evening,123.6873089761906,,
SA,2022-07-09,Overnight-morning,135.87276638888886,,
SA,2022-07-09,Evening price,576.6312610000001,,
SA,2022-07-10,High-low perfect (2hr),558.1259579166667,,
SA,2022-07-10,High-low contiguous (2hr),518.40138375,00:00:00,11:45:00
SA,2022-07-10,High-low perfect (4hr),497.6098647916667,,
SA,2022-07-10,High-low contiguous (4hr),446.13420104166664,00:00:00,11:10:00
SA,2022-07-10,Day-evening,307.675965047619,,
SA,2022-07-10,Overnight-morning,-60.97073287037034,,
SA,2022-07-10,Evening price,393.44388266666664,,
SA,2022-07-11,High-low perfect (2hr),891.0193533333334,,
SA,2022-07-11,High-low contiguous (2hr),886.2986379166667,17:10:00,03:35:00
SA,2022-07-11,High-low perfect (4hr),794.7032241666667,,
SA,2022-07-11,High-low contiguous (4hr),775.796989375,16:50:00,01:55:00
SA,2022-07-11,Day-evening,447.17656969047624,,
SA,2022-07-11,Overnight-morning,17.164502407407298,,
SA,2022-07-11,Evening price,743.4177451666667,,
SA,2022-07-12,High-low perfect (2hr),553.3308587500001,,
SA,2022-07-12,High-low contiguous (2hr),348.3676383333333,16:50:00,11:25:00
SA,2022-07-12,High-low perfect (4hr),433.5397002083334,,
SA,2022-07-12,High-low contiguous (4hr),282.93683520833343,06:35:00,00:00:00
SA,2022-07-12,Day-evening,102.18403419047615,,
SA,2022-07-12,Overnight-morning,238.8127200925926,,
SA,2022-07-12,Evening price,667.4352696666667,,
SA,2022-07-13,High-low perfect (2hr),332.6451470833334,,
SA,2022-07-13,High-low contiguous (2hr),301.00594916666677,18:50:00,03:25:00
SA,2022-07-13,High-low perfect (4hr),309.72611375,,
SA,2022-07-13,High-low contiguous (4hr),288.4826166666666,17:40:00,01:25:00
SA,2022-07-13,Day-evening,227.99894957142845,,
SA,2022-07-13,Overnight-morning,56.50105462962955,,
SA,2022-07-13,Evening price,663.1357018333332,,
SA,2022-07-14,High-low perfect (2hr),1621.5634508333333,,
SA,2022-07-14,High-low contiguous (2hr),1534.3161016666663,16:45:00,13:20:00
SA,2022-07-14,High-low perfect (4hr),945.710146875,,
SA,2022-07-14,High-low contiguous (4hr),910.124461875,16:45:00,11:40:00
SA,2022-07-14,Day-evening,713.9668665000002,,
SA,2022-07-14,Overnight-morning,59.402131296296375,,
SA,2022-07-14,Evening price,1310.0317381666669,,
SA,2022-07-15,High-low perfect (2hr),454.4462820833333,,
SA,2022-07-15,High-low contiguous (2hr),442.60163666666665,17:00:00,13:00:00
SA,2022-07-15,High-low perfect (4hr),344.3463499999999,,
SA,2022-07-15,High-low contiguous (4hr),332.87303145833334,16:20:00,11:30:00
SA,2022-07-15,Day-evening,244.39224592857147,,
SA,2022-07-15,Overnight-morning,101.28040240740734,,
SA,2022-07-15,Evening price,563.1684111666667,,
SA,2022-07-16,High-low perfect (2hr),596.5658304166667,,
SA,2022-07-16,High-low contiguous (2hr),504.39475624999994,17:00:00,10:55:00
SA,2022-07-16,High-low perfect (4hr),507.02430375,,
SA,2022-07-16,High-low contiguous (4hr),442.1406870833334,17:00:00,10:30:00
SA,2022-07-16,Day-evening,269.5881479047619,,
SA,2022-07-16,Overnight-morning,-64.47125203703703,,
SA,2022-07-16,Evening price,257.578351,,
SA,2022-07-17,High-low perfect (2hr),541.5640375,,
SA,2022-07-17,High-low contiguous (2hr),517.0698633333333,20:55:00,11:50:00
SA,2022-07-17,High-low perfect (4hr),502.9220183333333,,
SA,2022-07-17,High-low contiguous (4hr),496.99528625,19:45:00,09:45:00
SA,2022-07-17,Day-evening,336.5381222380952,,
SA,2022-07-17,Overnight-morning,-99.4393163888889,,
SA,2022-07-17,Evening price,292.0107778333333,,
SA,2022-07-18,High-low perfect (2hr),542.7555845833333,,
